chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.4375103729805245,0.8282722821107239,0.6260222853408053,0.10640446691678791,0.17987597458979598,0.16625813178083484,0.2695133662408781,0.41678369241566526,0.23386363302197313,0.2997651768295161,0.0906081802369417,0.02505428509190613,0.541096626707592,0.4547502196455094,0.5313166983420823,0.11891704809878752,0.3333333333333333,0.6998865208020475,0.20075350685135468,0.7568063898802093,0.4076655524878957,0.4296947688474401,0.07299708383626276,0.6150614817577349,0.14457046809581284,0.7031215884356269,0.28767955486149577,0.5637947581446489,0.33965726897166026,0.5928113093174692,0.3414039091385265,0.5374541543512069,0.14927599075827327,0.346816880053326,0.27396434018250004,0.5177892757367388,0.40722386048398823,0.5152898287556676,0.07663624489419744,0.4814691975633597,0.298422845482801,0.727619144359304,0.18208349663729495,0.38542717155743433,0.10082070150503321,0.3897551517353414,0.10025465150738358,0.4062378567145414,0.21415483345966466,-0.015336223492278478,0.13367206918759333,0.22480383000595705,0.271730003542943,0.2947022938651994,0.10348384283118742,0.5635259824651825,0.07943424823042286,blues
0.6314248889330811,0.6681520155415256,0.48990298331108567,0.1516014775012402,0.9403250388313622,0.4381275714884054,0.9681274169208813,0.2082548177862314,0.9628247595482302,0.28679635102912104,0.7468874340273375,0.2959353615444985,0.43942606843768495,0.13567095137577767,0.23601490904117378,0.3794669795531735,0.39999999999999997,0.8664811854206765,0.1349852397492279,0.25305935941613683,0.1189193823398457,0.626834096336557,0.13789634785082389,0.06359942531181184,0.16117541332633387,0.7416152146316465,0.16276613500577342,0.42175306503457366,0.13599068778136675,0.9269632000620913,0.18127893540021772,0.30543948959756095,0.17706480078980968,0.793823441354082,0.23982053909236756,0.4730522108473344,0.19782812910109993,0.7092141278891094,0.06243493612788173,0.4376561644606765,0.1653990250088178,0.975980161710315,0.18097553399105337,0.6346084273637117,0.15338656349858182,0.7529678162577195,0.18226485867857015,0.6227526698363494,0.10933938114587832,0.5418582276125414,0.09959392920157875,0.5074667634492476,0.13785298041358068,0.5732755246941881,0.1759638235699939,0.6627643077241294,0.09363973304334569,pop
0.6109108204674141,0.44500032545074963,0.34102853687859835,0.05005336957568469,0.5073951394092455,0.08195700653346598,0.5412354871803162,0.07643518048930924,0.5594150599790374,0.10339700190178525,0.44630889016624736,0.0512416579444954,0.5467801806257307,0.0726521868996074,0.6438897587629258,0.14110879384166283,0.27777777777777773,0.8159812367807588,0.07429781679070654,0.5091881695205365,0.06744625737236967,0.2721637307247705,0.08893600689727255,0.4743792189540187,0.1345979054152728,0.307623384202432,0.12634331627942408,0.7684542028127102,0.12329130276925758,0.33229538684506976,0.1949816367064084,0.5954723554999275,0.06798030783094833,0.24635783175401837,0.11408269213711968,0.7445084510661373,0.1339635161892433,0.3806855877643113,0.040963559230965965,0.8333596621828683,0.05548487971922143,0.4644105129996685,0.03983171267401006,0.7425066692287248,0.02765695887054548,0.3324066877397677,0.04957349644288983,0.7121233352386338,0.045318998099128385,0.2774759356587076,0.029618733341340776,0.5169160584590153,0.044836090817733806,0.248769963327807,0.03256742279270841,0.6148024280461982,0.02400071508542742,disco
0.6417383155906888,0.7103811278620894,0.44945649790403935,0.29852995260225623,0.6205279355391762,0.5392351254634559,0.6808367029618203,0.3139843109068541,0.6366557932125282,0.43098219048757114,0.4307845054756378,0.33900952504996323,0.5414254466327922,0.21335800097133442,0.5564944209203526,0.29000356550428813,0.5294117647058822,0.7369437292571859,0.24078676708895158,0.3467226286667157,0.3803439069360326,0.5489040439017142,0.2880708662839131,0.3954253950109302,0.2679720057436702,0.7895924253579039,0.23602258241183438,0.5400390276083726,0.3487471832359543,0.5189770937448576,0.3318942698847668,0.5135606375181532,0.21227418944984627,0.6903277263212861,0.3160650831510584,0.4230498302303058,0.2637015132946933,0.871748719723688,0.09660412729272644,0.3628916058409013,0.12961039828356719,0.9097298603339513,0.14524348952543603,0.5324780165330237,0.14102280644600862,0.5582929141408643,0.26907361722260925,0.6141678220250695,0.14280529323228053,0.3667182861185686,0.18698734340273326,0.7189689530390184,0.3379673668066489,0.4419649582707931,0.21428557236482051,0.7064406216703439,0.10409845355762928,reggae
0.5736643460611495,0.6260174091116205,0.2738867715878784,0.04011171875992943,0.5705892794464977,0.1354909004791386,0.4704987276662484,0.22938675269246092,0.5326644723714143,0.1859492478151291,0.6150525915032437,0.13647216787115948,0.49183464748724487,0.04146648141097097,0.4069368885385457,0.09838588082631754,0.20987654320987653,0.765435914857129,0.21351628969173425,0.43494927763809976,0.16003385337084125,0.11986448414543949,0.29690069769146604,0.7120804655186106,0.15829933407332364,0.4465857311219664,0.23423574968338706,0.5953922904721463,0.25561931341869726,0.3825662714936212,0.38735616396318057,0.5988710963423887,0.17403300252903586,0.2574073092909126,0.269541222225076,0.7620333229199467,0.09968091971854327,0.257987598282824,0.037383014751292645,0.7693168033750967,0.06112805481513335,0.2786795845041755,0.1534617024483106,0.5168128486187742,0.11514041513737781,0.362489868479166,0.21250697620612288,0.7493985880293603,0.1068140088302541,0.2787181817663837,0.2007722786077906,0.6842139988698142,0.10989542750049815,0.2991231383630001,0.12777436371970022,0.602614812903824,0.08438945110596963,metal
0.6443636284972329,0.6904264906896057,0.5837673764922106,0.2004431067839365,0.3554901948929507,0.12349083059689064,0.4948244165769308,0.13778764005009034,0.4557356595383578,0.20097717663445713,0.20527781302955456,0.06879513173286055,0.511597579892564,0.24937838401743978,0.6187096768387924,0.3663214784375658,0.39999999999999997,0.7734037334536688,0.24977918946787367,0.5504627681026779,0.11963093618147289,0.4629614695009949,0.2861172121319652,0.6345125646304649,0.219832611477475,0.5705187517578604,0.1497356800732083,0.8687200457502986,0.23604066096814325,0.45579171491121195,0.16335816715209084,0.6391543750079625,0.20743264013093365,0.4069951953896168,0.15741964741302344,0.6805673153340454,0.13095447852496583,0.6611069522991962,0.083229478033727,0.6755671460269399,0.2887043578919605,0.7205416666580546,0.16316266065378293,0.534899649705686,0.16024129845158325,0.581077512807837,0.16120212614938598,0.6690735223379012,0.05862015388879893,0.633795725437791,0.06927294666849607,0.5095049632918351,0.06543352804134667,0.35631312774888046,0.08679228955736432,0.49029761286269363,0.06020616963946098,disco
0.6204956069274032,0.6558298243066648,0.406250394237697,0.14542083469104322,0.643906450651738,0.7344687496398833,0.6862089330363788,0.3958276814973882,0.6457655492844737,0.6376100700163959,0.41647095709817344,0.30236704605749226,0.5413592924351397,0.17774109501120391,0.5521239165779751,0.1500107396224093,0.20987654320987653,0.7757017245159656,0.26224444723149043,0.3489095036399749,0.586798156708821,0.49064380348521297,0.13845612832934723,0.33060389853705174,0.3407052668178254,0.67247303312394,0.23611279271407537,0.38347146464729187,0.42921522357139985,0.6771053170184367,0.41201566250323596,0.3677184859721182,0.37373272873440255,0.6144285275017274,0.4756584126099884,0.3477205685186956,0.23552905412428138,0.803600677113344,0.10270263236519805,0.5218345667292493,0.1545748565993878,0.8593465788395916,0.24920641623830514,0.5098103172949003,0.12403274945228195,0.5859855673062323,0.1642446682190146,0.5522498486743757,0.09565813768517373,0.6168658242330071,0.1487392494648765,0.3461250125227243,0.13223023988686217,0.394368831330515,0.0767455814508522,0.5024768426548709,0.054357772355534094,reggae
0.5763652126204641,0.9877460282491258,0.5671922459641768,0.14188691392230168,0.30967096812327655,0.13562929140875124,0.4417688056768177,0.17527638608812032,0.37025896744895315,0.16897318515468038,0.1272109706846229,0.07479988424988826,0.540826235103616,0.4449042734921014,0.547468167671823,0.09899087678141108,0.7142857142857144,0.6913629605392018,0.25050923173172285,0.48457221888417157,0.12367974593037898,0.3735237425795588,0.22628182128490348,0.7285741629790081,0.36750526477393985,0.6748896902377179,0.3574390787007489,0.5713558100035088,0.23983122128209972,0.9040324852617033,0.27271971800779576,0.45401671761155027,0.18057190972179907,0.7545300385636678,0.18162782817627154,0.628626876258759,0.23296070806322616,0.8738439453677926,0.07604493173457066,0.594270134900547,0.122641098319846,0.8239780796427281,0.1417704117044986,0.4617797058643498,0.11194305045295079,0.6380671225971114,0.13076153150658015,0.6501188848100882,0.067466544375262,0.5672113246596076,0.05775153486163596,0.3808641142513019,0.07162227362108652,0.4144117625673318,0.05519842642354365,0.5270529127147117,0.053083610504849936,hiphop
0.4222370448032839,0.7246695423161088,0.15514634924487325,0.023247981204428548,0.5242354522575499,0.15436098411043433,0.5157541900425888,0.11303411229172455,0.5524824452879017,0.1371737490635724,0.4642400173189905,0.12433397146819335,0.47216746935565507,0.027822091782672913,0.5022760674254444,0.026459740771653775,0.6444444444444444,0.6069970797888267,0.16704643304125083,0.394235161841656,0.14706567310167373,0.38770648055606577,0.17412965835315358,0.8283040416412375,0.2560183502267379,0.43500472139152546,0.2481230388086217,0.6662783724672307,0.26953820649170235,0.326572367937437,0.32233772460576426,0.5400992673363643,0.1766522789021833,0.13837187633130726,0.2828383733835726,0.3940878712472805,0.3313538417704738,0.21513589779488362,0.09453795909744328,0.40054549855518207,0.15754003697482166,0.6235203492731158,0.21444246890435498,0.23508842587606507,0.1491803681596931,0.3118105625741447,0.314776659915471,0.5428696987619058,0.10487659519814474,0.2745883687950989,0.14793914064331767,0.41324837419233923,0.07081073883918244,0.2600677446737837,0.10804404138370416,0.32548775248515716,0.06346046915157086,rock
0.5763878722971234,0.7067604882762634,0.5451901906057527,0.22597285253058585,0.3930016227128316,0.20015755039748215,0.5263743957338682,0.1968554611121075,0.48612216777326656,0.2588690792711971,0.2123069343147428,0.08723356011976009,0.5401134956689039,0.19484651283200768,0.46635727346681033,0.3980419139121193,0.23076923076923078,0.7832017820762474,0.26437155304879384,0.5740030058881885,0.23979220992410308,0.5195338746900273,0.13686168566540108,0.49941364192003124,0.27322185694576373,0.3468478436763931,0.19661859145007426,0.6060966700088256,0.31541316187670215,0.2914732624780637,0.4611778981606805,0.4742657370134572,0.25086023104274724,0.29105336647414853,0.33307220161972717,0.6840281979425253,0.2991785681110562,0.48757652217355907,0.10432878388197653,0.7237812135340724,0.1295409356631712,0.48810745357873897,0.1474414066880529,0.6899121281173752,0.12671896365309115,0.379585791534382,0.14744587782097737,0.6489111267459448,0.09792589831139437,0.40672138443241,0.10961425032695687,0.6051736067455319,0.11312704780322493,0.35244184137883994,0.12610268779068512,0.4857838224163976,0.09160041794048529,hiphop
