chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.35264417082867033,0.7104030332009844,0.2842375055162862,0.05281368361016213,0.5355549903214503,0.1409839174950765,0.5058190703643208,0.08862249745326253,0.5517126215386814,0.1261310547604124,0.4524302574706813,0.12217715355488751,0.541411609591209,0.07920604398808023,0.5521110632399198,0.07493588078021518,0.3333333333333333,0.7470877185640985,0.2508180986113621,0.46769679707431205,0.1927852127574606,0.22140447356861803,0.07859646258155238,0.5376577713170685,0.22199934115003603,0.18404583238719735,0.18672003337921478,0.6446978875083087,0.2293627567355246,0.24805697775645041,0.3050694878010674,0.5002858194664919,0.21983847154353348,0.24387410041387247,0.3477450993235696,0.7350580851907844,0.25064038070507644,0.28759409380607365,0.0792093067109957,0.6572186696958315,0.16314786678799698,0.4718483214744597,0.11159785417402222,0.5460032123871382,0.147755848379453,0.29734753491171273,0.1789764702537713,0.6006878818476775,0.10982260648565378,0.17970994321155537,0.1422137088088423,0.4718446403109372,0.09150101695384526,0.43779010465704243,0.1272612657695424,0.7781642806208404,0.1172869498043328,rock
0.5582237984570044,0.6285663143453685,0.5667453834271443,0.05338410016405456,0.5122170317756833,0.17881396076656905,0.42438861203854356,0.029477578870093894,0.5012707868165847,0.07569614364907577,0.46612719006845477,0.14371769415070748,0.5413834150885709,0.32974604589354545,0.5502574212254084,0.1967372234467389,0.3333333333333333,0.8413930680653151,0.13362216462026347,0.4222426352632605,0.2739882049915254,0.1317852786665722,0.09441883865396865,0.7258451966588438,0.039943636909708355,0.3710686676287084,0.052630591337650426,0.814029897694051,0.10798495274442023,0.49287965549756463,0.0710095365675963,0.49665602918382534,0.08731232454138613,0.5657987425362921,0.17708888819291324,0.4839868759007342,0.07165301429777306,0.6742043121181615,0.03322418299295278,0.5669668588832824,0.09506923817157135,0.5659427243844558,0.08269413666181845,0.37664766946969264,0.025168806775564836,0.4643879382727776,0.02580005126457041,0.5814397558459087,0.043211534122204756,0.7077868983610078,0.06516083806354292,0.5999121095650318,0.07505596364862484,0.4498584263117515,0.026927566540821984,0.4754265877213132,0.017338589018486457,reggae
0.47914608452823265,0.6791826679951737,0.48086305589035966,0.0708278366523575,0.4239779794637129,0.0778868405441667,0.5161157942451924,0.06895932625590005,0.5148871100207317,0.07679271235317708,0.2745537747187533,0.03405772972614366,0.5119233575572771,0.22347932038289622,0.5357310192734162,0.15964690379525742,0.3043478260869565,0.8131608673446276,0.0953006166696177,0.5414870831309331,0.058319665008301345,0.3900685121911438,0.05062253388303888,0.7159192991774054,0.06899451884965847,0.34778875914768764,0.04818173629999428,0.7916985520926906,0.060242905762606144,0.367845867213349,0.11704224855856867,0.569399401604788,0.055779496726451244,0.3931092618553931,0.23085337872179407,0.6339310899011741,0.08550086769645286,0.42360542466693907,0.04144655862811905,0.635505564213775,0.07919295486605542,0.4913233835298294,0.07607309538349065,0.7415802372331629,0.03240258239950773,0.4845871227590185,0.07042114104335662,0.7411232875504616,0.053386921101659504,0.33634407782178866,0.05216179595026379,0.49853647312296984,0.05634702277839024,0.3020696825953475,0.04996080608365584,0.5519603569212999,0.03488353150522549,rock
0.3639567415859983,0.8471645729335132,0.2916827570391767,0.08558008986391928,0.259243382160424,0.14743526727670264,0.4368888629611754,0.2968673611871789,0.3533291463883399,0.3592383787256826,0.1357778988779982,0.04894396259559903,0.5456522632110019,0.07958061834603761,0.5389491254166433,0.09046298002208424,0.052631578947368474,0.5977841526458372,0.38326138529949955,0.6448061810373354,0.14421117163666103,0.5879043727146465,0.18599835239921195,0.46511722989411763,0.2651814603808079,0.594299917396327,0.37861273203607265,0.6201739675987634,0.32315670048726486,0.4767635488034544,0.48846492098148914,0.6301036316035682,0.33099030517840605,0.376796666443973,0.5755768848598684,0.6008088876700572,0.24627734973224646,0.5831239545218471,0.1449038250412063,0.5454942596702427,0.27187626365839473,0.6851673882819909,0.16311383228584503,0.5464441291804227,0.163122204070537,0.41902068667617476,0.13601054856129868,0.5766817857597507,0.10369972676654668,0.5486433772502418,0.10957851942909078,0.4430888199492461,0.09975285860920162,0.48458767422071797,0.09448320459940321,0.5796396287854436,0.05974304420860737,blues
0.5792018446645786,0.5639199040671329,0.4654231596132714,0.02243384285822304,0.5861526371551466,0.046159305930971437,0.5375466686429682,0.04671592880805006,0.5876895415295234,0.04777243460401744,0.546473868480184,0.04069508846786897,0.5411235276749764,0.16465101789178083,0.5438512240927539,0.1267908405253221,0.5294117647058822,0.8848492527901235,0.017873614186848515,0.4546249958314662,0.02677543456157406,0.27287930974514185,0.0682156414274447,0.784205500868761,0.12417950150622115,0.16904892253313697,0.11771580453162496,0.7939354279441827,0.11379492396219336,0.2734416250019123,0.14998356759097037,0.6122104112248039,0.02693980516489053,0.2868398631682875,0.09801103999899578,0.7990346504713436,0.07884882930620794,0.4430262552565069,0.03918773778786021,0.8828179303252166,0.1313392054132061,0.4103287635048389,0.14698468350188598,0.7509501801059791,0.09514891623560008,0.3936367982383461,0.15485606907767835,0.7721619259235709,0.06727692323510867,0.2304863474767933,0.06406254276630871,0.6744958017775635,0.08679178063034769,0.294973379816867,0.04625824829582753,0.6023557417177596,0.04692319521262136,metal
0.5262522143334523,0.7448765289926559,0.7305342502458188,0.4488171230216668,0.47932422468481023,0.3405040687201351,0.6831381234750733,0.39350347143045167,0.586000760371616,0.440691766908006,0.22066484020991817,0.08181723468810446,0.5414401385789683,0.4552457327766687,0.6120846651404867,0.42030484616888886,0.20987654320987653,0.8058844801556515,0.4409051368317361,0.41540010236430563,0.2803996629133853,0.7268975401380363,0.11795517183500945,0.5758602499629432,0.28156175393313654,0.7119502610847206,0.16638121115351012,0.5666037576587402,0.12634787340939124,0.7130148515461078,0.10855258585092208,0.39397560253288744,0.055595903669010835,0.619006544974864,0.1326182700574911,0.3520368944670607,0.10166067209105485,0.6810775018971061,0.033505314841726405,0.38597224585454065,0.018327533781292357,0.6724774152454224,0.033414191734523216,0.39353244716335983,0.00409979479352883,0.44657677664754647,0.033197002818714516,0.4089041865807086,0.014072125714588962,0.48211953800793617,0.023438746915741708,0.25969118108494527,0.008580685803808358,0.3224649729280892,0.007565771109411923,0.4393077470936775,0.01383037355276761,hiphop
0.5972239906149139,0.613482172809341,0.47639744755992336,0.12153924970401077,0.5090462924792183,0.3531029765911095,0.736374963439145,0.2975322282262886,0.6098484928048262,0.46470733432089206,0.26044476959024165,0.08763294970360874,0.5414168529530593,0.19242309294281412,0.5521025879437051,0.20013156149941894,0.6444444444444444,0.7771096263431342,0.18516773694696467,0.43877595591713964,0.21130222448317956,0.6733771996508121,0.15864870485105648,0.3820308775966046,0.28728660204974055,0.7040327807953336,0.20789413098507825,0.424582806978237,0.3393705009130504,0.8265790285765673,0.3709163234104431,0.38707909867660156,0.2930891786086352,0.6560647821965395,0.3217140363883693,0.35530002425370144,0.2463340298063319,0.799547598426165,0.06623161747754366,0.38032432922475173,0.12664930640708394,0.8298846171613338,0.07171487171367734,0.3376023783751953,0.04533424435600114,0.5741056137812257,0.10705433221028496,0.49073367551711944,0.06392189502700912,0.5661503499345882,0.030398726954381373,0.39783209121279683,0.05157839674344687,0.461622818814204,0.06438113166990003,0.4646384480146652,0.03197117380640926,reggae
0.656164762424684,0.5906278946340692,0.1979681696209022,0.07047327180672101,0.7061860187442459,0.16760255793790824,0.6531378193338759,0.026458880783933773,0.6973846997267285,0.03504957272069555,0.515686376971715,0.19213314322057773,0.538149813818741,0.03309843616723967,0.4945696148197786,0.05992054035504681,0.3333333333333333,0.6253292892285032,0.15790728225163717,0.21985129355323826,0.09322519195073029,0.553840054494082,0.1427057676637288,0.8182184601870356,0.21487240154177342,0.4915427103078965,0.27208119282618115,0.9593923542761658,0.2706261933679632,0.40436111410663655,0.24747688861886719,0.6365306142159215,0.16643398263545275,0.501153496442887,0.29304282602362525,0.708582540840635,0.1963452421283361,0.5951369209532327,0.13188942406275694,0.8732453823531108,0.1929692944100605,0.49188774403476315,0.14319842081370826,0.6261656138208578,0.08772102755874252,0.5383609105992522,0.15093612236681006,0.5286108672945697,0.11217060525928774,0.29732992430417216,0.10603212220489722,0.6008287360375801,0.19116644305485653,0.25363815968977727,0.17733381499108686,0.6346371684973544,0.2186000387069093,hiphop
0.6082693312477871,0.5695279211708218,0.504259226986935,0.0906358337416194,0.3928913671260073,0.08450023185360071,0.5044119996222114,0.08854634903512638,0.4820514490120421,0.12044482981034119,0.27322051105951917,0.04165596450162979,0.4971627179917809,0.16332794462646227,0.5912793267534868,0.24622976071783248,0.3043478260869565,0.8193442460745699,0.15744155330699708,0.5724627664103575,0.07903357320209137,0.36276358392987157,0.07500278430496944,0.6001540178774071,0.21757809841036094,0.3835141493808196,0.14745757765837342,0.8096008455440928,0.15200651983468821,0.41537782988541083,0.17153336714530631,0.633815418710316,0.10912238491734352,0.3008452013893313,0.2664701855558069,0.7712564424282892,0.1369753613927162,0.5472418035810295,0.0721642878952518,0.7723328178342415,0.07725715526736181,0.4317577726682305,0.07915379527280327,0.7048304973776351,0.06450902936334156,0.42116815308528643,0.036086850143469976,0.7161686313881946,0.06197125103001613,0.24869257857079868,0.08363485187651662,0.5690869595923224,0.0770618647188835,0.318343443248578,0.13136612006075468,0.6388808311178178,0.0839109040058246,rock
0.3445508789499209,0.7985202004776629,0.20119523441517928,0.051248268669483794,0.44513962468163865,0.127744733223908,0.5394296850618008,0.18202644388789885,0.5212042858073067,0.2303848183040586,0.2942571123569506,0.07372415589986418,0.46044045930389915,0.03570156664945205,0.4527273790755189,0.06560682967194868,0.39999999999999997,0.6418927015670328,0.2223891793307752,0.5391640578580907,0.09358914594243595,0.3534609743218279,0.1131293680486333,0.4093265721911744,0.37173029097704147,0.37465473663411203,0.16369879916479008,0.5774221822879,0.40444419256560954,0.39230492816398077,0.2554994582419657,0.5725245812308004,0.22631177223770377,0.2145417383118507,0.17910747828544393,0.7729340377639207,0.2170876868936557,0.35576698631303283,0.07213209286439552,0.7283756872677527,0.18449725479621742,0.43048000405934456,0.14257034279813352,0.5913157847840083,0.10466246455927129,0.3450487110348122,0.15639766941129044,0.5536509136292395,0.14967265572807853,0.27209072505094967,0.07953504326719948,0.5327491805730926,0.13424178448706126,0.38077818661379903,0.13395805795127233,0.6641161626108724,0.08334405830298058,disco
